KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0491, C6H7N11O6F0, 136.20817027, 28.13097752
0492, C6H6N12O8F0, 155.74233677, 46.66771695
0493, C6H6N12O4F0, 207.78532174, 108.27747210
0494, C6H5N13O6F0, 224.33161431, 123.96940976
0495, C6H5N13O6F0, 225.22210696, 124.96532381
0496, C5H2N8O2F0, 147.747058079, 92.881725572
0497, C5H3N11O2F0, 188.264013345, 118.481885464
0498, C6H0N14O4F0, 325.97747342, 260.12764371
0499, C3H3N9O1F0, 166.527511490, 111.934352823
0500, C3H5N9O0F0, 154.567150976, 88.850589892
0501, C3H3N9O2F0, 159.178315975, 102.180130497
0502, C5H4N12O2F0, 220.19178522, 141.06471253
0503, C6H4N6O4F0, 124.484581786, 54.617050889
0504, C6H4N6O4F0, 86.595904629, 15.819739908
0505, C6H2N8O8F0, 103.57295809, 30.35578021
0506, C6H4N6O4F0, 83.887654614, 12.314552790
0507, C6H2N8O8F0, 132.64256801, 60.63962086
0508, C6H2N8O8F0, 140.54059126, 68.80370771
0509, C6H9N3O3F0, -48.247275425, -139.693411175
0510, C4H4N6O2F0, 67.018044256, 8.186214734
0511, C8H4N12O4F0, 213.68840994, 120.48936840
0512, C4H5N7O1F0, 89.632677251, 23.512033788
0513, C8H4N8O8F0, 116.29205748, 22.73345369
0514, C9H6N8O8F0, 104.36806866, -5.64039938
0515, C6H4N8O4F0, 109.042901927, 31.835825978
0516, C7H6N8O4F0, 101.28815102, 7.71906325
0517, C7H10N10O14F0, -83.61217620, -229.16459376
0518, C7H8N12O18F0, -38.69581884, -185.07466763
0519, C3H2N8O2F0, 178.756905170, 132.231926798
0520, C6H2N14O0F0, 393.143372493, 324.524777633
0521, C3H2N10O0F0, 231.392618335, 183.593795794
0522, C3H1N11O2F0, 254.406863787, 206.575724043
0523, C6H0N20O0F0, 545.43481130, 474.28107665
0524, C8H8N8O6F0, 94.36091221, -19.57765732
0525, C8H6N10O10F0, 109.87129623, -5.54756977
0526, C8H6N10O10F0, 115.74920958, .08059431
0527, C8H8N12O10F0, 98.87803035, -35.17550462
0528, C8H4N16O10F0, 283.07822444, 164.81485672
0529, C8H4N16O10F0, 277.51616915, 159.06517542
0530, C3H6N6O6F0, 44.710418730, -32.661771466
0531, C4H8N8O8F0, 54.52277238, -49.62345528
